
Gurobi 12.0.2 (linux64, C++) logging started Thu Jun 19 08:00:21 2025

Set parameter LogFile to value "log/instances/scenario3/fully_correlated_sc3/700/kpfs_8.txt.log"

Gurobi 12.0.2 (linux64, C++) logging started Thu Jun 19 08:01:44 2025

Set parameter LogFile to value "log/instances/scenario3/fully_correlated_sc3/700/kpfs_8.txt.log"

Gurobi 12.0.2 (linux64, C++) logging started Thu Jun 19 08:02:55 2025

Set parameter LogFile to value "log/instances/scenario3/fully_correlated_sc3/700/kpfs_8.txt.log"

Gurobi 12.0.2 (linux64, C++) logging started Fri Jun 20 00:23:00 2025

Set parameter WLSAccessID
Set parameter WLSSecret
Set parameter LicenseID to value 2679381
Set parameter LogFile to value "log/instances/scenario3/fully_correlated_sc3/700/kpfs_8.txt.log"
Academic license 2679381 - for non-commercial use only - registered to be___@poli.ufrj.br
Set parameter TimeLimit to value 1800
Set parameter Threads to value 1
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 24.04.1 LTS")

CPU model: 13th Gen Intel(R) Core(TM) i7-1355U, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  1800
Threads  1

Academic license 2679381 - for non-commercial use only - registered to be___@poli.ufrj.br
Optimize a model with 3502 rows, 4200 columns and 35624 nonzeros
Model fingerprint: 0x8c926d2b
Variable types: 0 continuous, 4200 integer (700 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+01]
  Objective range  [4e+00, 4e+01]
  Bounds range     [1e+00, 1e+01]
  RHS range        [1e+00, 1e+03]
Found heuristic solution: objective 1260.0000000
Presolve removed 1 rows and 392 columns
Presolve time: 0.33s
Presolved: 3501 rows, 3808 columns, 34837 nonzeros
Variable types: 0 continuous, 3808 integer (700 binary)

Root relaxation: objective 1.988966e+03, 3057 iterations, 2.12 seconds (0.80 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
   502   492 1972.82004   10  362 1791.00000 1984.11895  10.8%   154   81s
   517   506 1853.42196  269  370 1791.00000 1984.11895  10.8%   159   87s
   520   508 1918.99749  175  374 1791.00000 1984.11895  10.8%   158   92s
   524   511 1863.70486  261  370 1791.00000 1984.11895  10.8%   157   99s
   525   513 1984.11895   16  372 1791.00000 1984.11895  10.8%   164  100s
   534   519 1971.67009   20  348 1791.00000 1984.11895  10.8%   168  105s
   541   524 1978.24989   24  360 1791.00000 1981.50169  10.6%   171  110s
   552   531 1965.11222   29  354 1791.00000 1981.50169  10.6%   175  115s
   562   538 1961.31207   34  343 1791.00000 1981.50169  10.6%   180  120s
   572   545 1954.91736   39  336 1791.00000 1981.50169  10.6%   183  125s
H  576   519                    1800.0000000 1981.50169  10.1%   184  127s
   582   525 1955.84126   44  323 1800.00000 1981.50169  10.1%   186  130s
H  586   501                    1803.0000000 1981.50169  9.90%   187  142s
   586   503 1951.04316   46  333 1803.00000 1981.50169  9.90%   188  147s
   594   508 1941.32914   50  338 1803.00000 1981.50169  9.90%   191  150s
   605   516 1947.91729   56  327 1803.00000 1981.50169  9.90%   194  155s
   613   521 1944.50773   60  327 1803.00000 1981.50169  9.90%   196  160s
   622   527 1941.39602   64  326 1803.00000 1981.50169  9.90%   198  165s
   632   534 1933.96546   69  319 1803.00000 1981.50169  9.90%   200  170s
   640   539 1927.92477   73  308 1803.00000 1981.50169  9.90%   202  175s
   652   547 1922.74728   79  308 1803.00000 1981.50169  9.90%   205  180s
   662   554 1923.10582   84  315 1803.00000 1981.50169  9.90%   207  185s
   673   561 1925.99330   90  315 1803.00000 1981.50169  9.90%   210  190s
   680   566 1919.18563   93  306 1803.00000 1981.50169  9.90%   212  202s
   686   570 1919.29874   96  303 1803.00000 1981.50169  9.90%   214  206s
   688   571 1913.27079   97  305 1803.00000 1981.50169  9.90%   214  219s
   689   572 1922.25858   98  312 1803.00000 1981.50169  9.90%   214  220s
   704   582 1902.88846  105  291 1803.00000 1981.50169  9.90%   218  225s
   722   594 1900.29016  114  287 1803.00000 1981.50169  9.90%   219  230s
   733   601 1907.46897  120  286 1803.00000 1981.50169  9.90%   221  235s
   746   610 1894.33254  126  275 1803.00000 1981.50169  9.90%   223  240s
   759   618 1901.70852  133  286 1803.00000 1981.50169  9.90%   225  245s
   771   626 1897.96876  139  284 1803.00000 1981.50169  9.90%   225  250s
   783   634 1894.68302  145  285 1803.00000 1981.50169  9.90%   227  255s
   799   645 1888.49642  153  277 1803.00000 1981.50169  9.90%   229  260s
   818   658 1862.26799  162  268 1803.00000 1981.50169  9.90%   234  265s
   844   675 1856.82147  175  260 1803.00000 1981.50169  9.90%   238  270s
   863   688 1873.00957  185  271 1803.00000 1981.50169  9.90%   240  275s
   892   707 1858.54621  199  255 1803.00000 1981.50169  9.90%   244  280s
   922   727 1835.47695  214  257 1803.00000 1981.50169  9.90%   247  285s
   950   746 1837.13552  228  243 1803.00000 1981.50169  9.90%   249  290s
   988   769 1819.17435  247  220 1803.00000 1981.50169  9.90%   249  295s
  1021   775 1808.22348  264  215 1803.00000 1981.50169  9.90%   247  311s
  1022   776 1808.01613  265  218 1803.00000 1981.50169  9.90%   247  320s
  1054   777 1964.22387   29  332 1803.00000 1981.49228  9.90%   246  325s
  1074   790 1949.68598   39  309 1803.00000 1981.49228  9.90%   249  330s
  1097   806 1935.16735   51  287 1803.00000 1981.49228  9.90%   254  335s
  1116   818 1912.55695   60  272 1803.00000 1981.49228  9.90%   257  340s
  1134   830 1903.45221   69  269 1803.00000 1981.49228  9.90%   260  345s
  1158   846 1906.37931   81  266 1803.00000 1981.49228  9.90%   262  350s
  1191   868 1892.10370   98  251 1803.00000 1981.49228  9.90%   265  355s
  1226   892 1862.18417  115  234 1803.00000 1981.49228  9.90%   268  360s
  1264   917 1863.72828  134  228 1803.00000 1981.49228  9.90%   269  365s
  1308   946 1838.59643  156  216 1803.00000 1981.49228  9.90%   269  370s
  1334   964 1825.91553  169  214 1803.00000 1981.49228  9.90%   270  375s
  1378   991 1826.94280  191  203 1803.00000 1981.49228  9.90%   270  380s
  1446  1000 1971.59963   25  342 1803.00000 1981.45222  9.90%   264  385s
  1471  1017 1953.42920   37  339 1803.00000 1981.45222  9.90%   268  390s
  1497  1034 1933.43896   50  301 1803.00000 1981.45222  9.90%   271  395s
  1523  1052 1917.41991   63  288 1803.00000 1981.45222  9.90%   273  400s
  1547  1068 1914.34149   75  290 1803.00000 1981.45222  9.90%   275  405s
  1561  1077 1894.12182   82  277 1803.00000 1981.45222  9.90%   277  410s
  1588  1095 1897.36522   96  288 1803.00000 1981.45222  9.90%   279  415s
  1615  1113 1875.97663  109  267 1803.00000 1981.45222  9.90%   281  420s
  1643  1132 1873.99183  123  265 1803.00000 1981.45222  9.90%   283  425s
  1677  1154 1860.86798  140  246 1803.00000 1981.45222  9.90%   285  430s
  1709  1176 1852.81595  156  249 1803.00000 1981.45222  9.90%   285  435s
  1734  1192 1835.89128  169  230 1803.00000 1981.45222  9.90%   286  440s
  1767  1214 1813.40082  185  227 1803.00000 1981.45222  9.90%   286  445s
  1803  1232     cutoff  203      1803.00000 1981.45222  9.90%   285  450s
  1831  1238 1805.02579  217  208 1803.00000 1981.45222  9.90%   284  466s
  1863  1233 1954.80897   21  324 1803.00000 1981.43871  9.90%   282  470s
  1877  1243 1941.44790   28  315 1803.00000 1981.43871  9.90%   284  475s
  1899  1257 1929.99355   39  293 1803.00000 1981.43871  9.90%   285  480s
  1920  1277 1917.50421   49  280 1803.00000 1981.43871  9.90%   286  485s
  1940  1297 1900.58288   59  279 1803.00000 1981.43871  9.90%   287  490s
  1948  1305 1903.88497   63  273 1803.00000 1981.43871  9.90%   288  495s
  1970  1327 1879.80557   74  252 1803.00000 1981.43871  9.90%   289  500s
  1975  1332 1892.38872   77  261 1803.00000 1981.43871  9.90%   289  518s
  1982  1339 1887.05071   80  248 1803.00000 1981.43871  9.90%   289  520s
  2008  1365 1864.09660   93  224 1803.00000 1981.43871  9.90%   290  525s
  2052  1409 1849.16538  115  231 1803.00000 1981.43871  9.90%   291  530s
  2126  1482 1808.93627  152  198 1803.00000 1981.43871  9.90%   290  535s
  2191  1493 1974.67043   19  345 1803.00000 1980.90716  9.87%   286  540s
  2205  1507 1959.50375   26  328 1803.00000 1980.90716  9.87%   287  545s
  2225  1527 1941.20287   36  306 1803.00000 1980.90716  9.87%   288  550s
  2245  1547 1931.55492   46  292 1803.00000 1980.90716  9.87%   289  555s
  2269  1571 1911.15789   58  279 1803.00000 1980.90716  9.87%   290  560s
  2296  1598 1906.74276   72  276 1803.00000 1980.90716  9.87%   291  565s
  2323  1625 1892.33713   85  273 1803.00000 1980.90716  9.87%   292  570s
  2347  1649 1874.72141   97  253 1803.00000 1980.90716  9.87%   292  575s
  2380  1682 1870.61800  114  257 1803.00000 1980.90716  9.87%   293  580s
  2410  1712 1862.10668  129  244 1803.00000 1980.90716  9.87%   294  585s
  2442  1744 1846.99601  145  241 1803.00000 1980.90716  9.87%   295  590s
  2479  1779 1824.06380  163  228 1803.00000 1980.90716  9.87%   295  595s
  2517  1815 1814.84201  182  225 1803.00000 1980.90716  9.87%   295  600s
  2566  1828 1969.46451   22  338 1803.00000 1980.87558  9.87%   293  605s
  2583  1845 1958.32293   31  336 1803.00000 1980.87558  9.87%   294  610s
  2610  1872 1937.45172   44  299 1803.00000 1980.87558  9.87%   295  615s
  2641  1903 1920.04149   60  296 1803.00000 1980.87558  9.87%   297  620s
  2667  1929 1903.84185   73  294 1803.00000 1980.87558  9.87%   298  625s
  2699  1961 1890.22700   89  284 1803.00000 1980.87558  9.87%   299  630s
  2726  1988 1876.08083  102  273 1803.00000 1980.87558  9.87%   299  635s
  2748  2010 1870.06588  113  267 1803.00000 1980.87558  9.87%   299  640s
  2774  2036 1859.20443  126  248 1803.00000 1980.87558  9.87%   300  645s
  2808  2070 1847.47578  143  256 1803.00000 1980.87558  9.87%   300  650s
H 2816  2045                    1807.0000000 1980.87558  9.62%   300  654s
H 2816  2009                    1810.0000000 1980.87558  9.44%   300  661s
  2822  2017 1843.79591  150  246 1810.00000 1980.87558  9.44%   300  673s
  2828  2023 1833.70070  153  250 1810.00000 1980.87558  9.44%   300  675s
  2862  2055 1815.94647  170  230 1810.00000 1980.87558  9.44%   300  680s
  2900  2087     cutoff  189      1810.00000 1980.87558  9.44%   300  685s
  2953  2098 1958.57090   22  340 1810.00000 1979.40053  9.36%   297  690s
  2965  2110 1952.88131   28  330 1810.00000 1979.40053  9.36%   298  695s
  2980  2125 1943.22311   36  335 1810.00000 1979.40053  9.36%   299  700s
  2995  2140 1923.55148   43  292 1810.00000 1979.40053  9.36%   299  705s
  3019  2164 1915.91353   55  294 1810.00000 1979.40053  9.36%   300  710s
  3049  2194 1901.03515   70  294 1810.00000 1979.40053  9.36%   301  715s
  3070  2215 1893.50660   81  285 1810.00000 1979.40053  9.36%   302  720s
  3099  2244 1879.58593   95  278 1810.00000 1979.40053  9.36%   302  725s
  3127  2272 1858.25947  109  264 1810.00000 1979.40053  9.36%   302  730s
  3155  2300 1843.17929  123  262 1810.00000 1979.40053  9.36%   302  735s
  3179  2324 1832.71606  135  244 1810.00000 1979.40053  9.36%   303  740s
  3211  2356 1818.55865  151  253 1810.00000 1979.40053  9.36%   303  745s
  3254  2387 1820.50148  173  258 1810.00000 1979.40053  9.36%   302  750s
  3295  2397 1961.93598   25  340 1810.00000 1979.38316  9.36%   301  755s
  3313  2415 1942.02431   34  314 1810.00000 1979.38316  9.36%   302  760s
  3334  2436 1912.15496   44  290 1810.00000 1979.38316  9.36%   302  765s
  3358  2460 1906.83405   56  261 1810.00000 1979.38316  9.36%   303  770s
  3376  2478 1887.74852   65  263 1810.00000 1979.38316  9.36%   304  775s
  3406  2508 1866.71992   80  249 1810.00000 1979.38316  9.36%   304  780s
  3442  2544 1852.83522   98  243 1810.00000 1979.38316  9.36%   305  785s
  3480  2582 1823.49336  117  212 1810.00000 1979.38316  9.36%   305  790s
  3537  2607 1968.37580   23  350 1810.00000 1978.33179  9.30%   302  795s
  3558  2628 1953.58564   29  329 1810.00000 1978.33179  9.30%   303  800s
  3576  2646 1940.81968   36  310 1810.00000 1978.33179  9.30%   303  805s
  3596  2666 1931.76093   46  324 1810.00000 1978.33179  9.30%   303  810s
  3629  2699 1911.63136   63  299 1810.00000 1978.33179  9.30%   303  815s
  3688  2758 1869.44671   93  257 1810.00000 1978.33179  9.30%   303  820s
  3725  2795 1851.17633  113  251 1810.00000 1978.33179  9.30%   303  825s
  3788  2858 1817.92512  149  217 1810.00000 1978.33179  9.30%   301  830s
  3833  2884 1952.61356   30  317 1810.00000 1978.26416  9.30%   300  835s
  3857  2908 1936.83043   42  312 1810.00000 1978.26416  9.30%   300  840s
  3884  2935 1916.13987   56  305 1810.00000 1978.26416  9.30%   301  845s
  3909  2960 1905.16124   66  294 1810.00000 1978.26416  9.30%   301  850s
  3939  2990 1890.71726   80  298 1810.00000 1978.26416  9.30%   301  855s
  3941  2992 1888.09448   81  283 1810.00000 1978.26416  9.30%   301  873s
  3955  3006 1880.34175   89  284 1810.00000 1978.26416  9.30%   301  875s
  3997  3048 1854.84557  112  290 1810.00000 1978.26416  9.30%   300  880s
  4057  3108 1812.09763  147  259 1810.00000 1978.26416  9.30%   298  885s
  4103  3139 1958.24176   31  336 1810.00000 1976.71033  9.21%   297  890s
  4134  3170 1936.80382   47  314 1810.00000 1976.71033  9.21%   297  895s
  4168  3204 1915.61589   69  300 1810.00000 1976.71033  9.21%   297  900s
  4198  3234 1897.13133   88  291 1810.00000 1976.71033  9.21%   296  905s
  4240  3276 1878.19079  108  268 1810.00000 1976.71033  9.21%   296  910s
  4295  3331 1848.42580  141  252 1810.00000 1976.71033  9.21%   294  915s
  4370  3403 1818.48983  186  236 1810.00000 1976.71033  9.21%   292  920s
  4416  3425 1938.30164   39  297 1810.00000 1976.66912  9.21%   292  925s
  4451  3460 1922.21732   57  303 1810.00000 1976.66912  9.21%   292  930s
  4511  3520 1890.17045   92  281 1810.00000 1976.66912  9.21%   292  935s
  4549  3558 1871.96350  114  270 1810.00000 1976.66912  9.21%   291  940s
  4602  3611 1847.87497  142  235 1810.00000 1976.66912  9.21%   290  945s
  4654  3663 1818.50714  167  244 1810.00000 1976.66912  9.21%   290  950s
  4713  3705 1959.36772   32  333 1810.00000 1976.66135  9.21%   288  955s
  4742  3734 1935.49199   48  298 1810.00000 1976.66135  9.21%   288  960s
  4777  3769 1912.42344   66  283 1810.00000 1976.66135  9.21%   288  965s
  4817  3809 1889.81280   84  266 1810.00000 1976.66135  9.21%   288  970s
  4854  3846 1871.83929  106  265 1810.00000 1976.66135  9.21%   288  975s
  4904  3896 1842.88530  133  243 1810.00000 1976.66135  9.21%   287  980s
  4956  3945 1811.89225  163  227 1810.00000 1976.66135  9.21%   287  985s
  4989  3964 1950.92653   31  317 1810.00000 1976.66129  9.21%   287  990s
  5028  4003 1926.22181   54  291 1810.00000 1976.66129  9.21%   287  995s
  5075  4050 1897.67021   81  269 1810.00000 1976.66129  9.21%   287 1000s
  5107  4082 1878.78301   93  253 1810.00000 1976.66129  9.21%   287 1005s
  5178  4153 1845.84953  130  226 1810.00000 1976.66129  9.21%   286 1010s
  5279  4241 1956.70416   32  326 1810.00000 1976.65968  9.21%   284 1015s
  5314  4276 1928.76174   52  303 1810.00000 1976.65968  9.21%   284 1020s
  5365  4327 1894.93290   81  272 1810.00000 1976.65968  9.21%   283 1025s
  5419  4381 1857.51039  110  228 1810.00000 1976.65968  9.21%   283 1030s
  5495  4457 1826.75690  164  209 1810.00000 1976.65968  9.21%   281 1035s
  5547  4491 1953.37174   27  322 1810.00000 1975.63445  9.15%   279 1040s
  5580  4524 1920.32099   45  288 1810.00000 1975.63445  9.15%   280 1045s
  5621  4565 1904.79621   67  290 1810.00000 1975.63445  9.15%   280 1050s
  5671  4615 1870.15429   92  251 1810.00000 1975.63445  9.15%   280 1055s
  5721  4665 1848.79841  115  243 1810.00000 1975.63445  9.15%   279 1060s
  5798  4725 1966.40040   22  335 1810.00000 1975.61820  9.15%   278 1065s
  5837  4764 1897.53463   61  295 1810.00000 1975.61820  9.15%   277 1071s
  5885  4812 1833.69468  109  248 1810.00000 1975.61820  9.15%   276 1075s
  5966  4880 1907.05486   71  306 1810.00000 1974.88309  9.11%   274 1080s
  6065  4979 1834.97100  170  268 1810.00000 1974.88309  9.11%   271 1085s
  6127  5029 1945.08030   30  321 1810.00000 1974.81178  9.11%   269 1090s
  6144  5046 1945.43476   39  325 1810.00000 1974.81178  9.11%   270 1095s
  6167  5069 1926.69792   50  313 1810.00000 1974.81178  9.11%   270 1100s
  6185  5087 1913.71856   59  302 1810.00000 1974.81178  9.11%   271 1105s
  6211  5113 1910.31789   72  287 1810.00000 1974.81178  9.11%   271 1110s
  6240  5142 1890.02055   87  281 1810.00000 1974.81178  9.11%   271 1115s
  6274  5176 1872.44110  104  275 1810.00000 1974.81178  9.11%   272 1120s
  6311  5213 1846.07038  122  255 1810.00000 1974.81178  9.11%   272 1125s
  6346  5248 1845.11091  140  263 1810.00000 1974.81178  9.11%   272 1130s
  6384  5286 1836.89556  159  241 1810.00000 1974.81178  9.11%   272 1135s
  6420  5319 1826.56495  177  235 1810.00000 1974.81178  9.11%   272 1140s
  6486  5342 1947.36277   37  316 1810.00000 1974.58916  9.09%   271 1145s
  6531  5387 1904.10652   82  303 1810.00000 1974.58916  9.09%   270 1150s
  6578  5434 1861.06699  129  298 1810.00000 1974.58916  9.09%   269 1155s
  6665  5512     cutoff  211      1810.00000 1974.58916  9.09%   267 1160s
  6697  5540 1883.48026   51  254 1810.00000 1974.56133  9.09%   266 1165s
  6761  5595 1963.36943   24  342 1810.00000 1974.23967  9.07%   265 1170s
  6786  5620 1933.89678   35  286 1810.00000 1974.23967  9.07%   265 1175s
  6833  5667 1895.05793   58  231 1810.00000 1974.23967  9.07%   265 1180s
  6925  5759 1846.11348  108  203 1810.00000 1974.23967  9.07%   265 1185s
  6983  5815 1817.39303  134  190 1810.00000 1974.23967  9.07%   264 1190s
  7017  5822 1944.78149   37  323 1810.00000 1973.14606  9.01%   264 1195s
  7056  5861 1888.06970   76  282 1810.00000 1973.14606  9.01%   263 1200s
  7100  5905 1844.98203  120  276 1810.00000 1973.14606  9.01%   262 1205s
  7138  5934 1942.00575   44  344 1810.00000 1973.11909  9.01%   261 1210s
  7174  5970 1907.11585   80  312 1810.00000 1973.11909  9.01%   261 1215s
  7223  6019 1869.45528  129  289 1810.00000 1973.11909  9.01%   260 1220s
  7305  6101 1818.83224  211  259 1810.00000 1973.11909  9.01%   258 1225s
  7367  6151 1903.91455   76  306 1810.00000 1973.07659  9.01%   257 1230s
  7416  6200 1853.10562  125  287 1810.00000 1973.07659  9.01%   256 1235s
  7455  6229 1961.68447   23  338 1810.00000 1972.90872  9.00%   256 1240s
  7475  6249 1932.99717   27  303 1810.00000 1972.90872  9.00%   256 1245s
  7490  6264 1903.16675   35  257 1810.00000 1972.90872  9.00%   256 1250s
  7522  6296 1850.15067   47  221 1810.00000 1972.90872  9.00%   257 1255s
  7562  6323 1944.20337   31  318 1810.00000 1972.89734  9.00%   256 1260s
  7601  6362 1887.12487   70  281 1810.00000 1972.89734  9.00%   256 1265s
  7645  6402 1813.26577  111  248 1810.00000 1972.89734  9.00%   255 1270s
  7667  6416 1912.39620   33  284 1810.00000 1972.70791  8.99%   255 1275s
  7737  6476 1959.57554   30  336 1810.00000 1972.70776  8.99%   254 1280s
  7770  6509 1894.73459   63  275 1810.00000 1972.70776  8.99%   253 1285s
  7832  6559 1971.08071   25  348 1810.00000 1972.67548  8.99%   252 1290s
  7865  6592 1930.34925   58  320 1810.00000 1972.67548  8.99%   252 1295s
  7873  6600 1920.86404   66  323 1810.00000 1972.67548  8.99%   252 1320s
  7918  6645 1876.36523  111  294 1810.00000 1972.67548  8.99%   252 1325s
  7990  6717 1827.92181  183  270 1810.00000 1972.67548  8.99%   250 1330s
  8061  6774 1888.42336   61  289 1810.00000 1972.60760  8.98%   249 1335s
  8131  6828 1935.51403   39  317 1810.00000 1972.41592  8.97%   248 1340s
  8277  6974 1818.92961  185  257 1810.00000 1972.41592  8.97%   246 1345s
  8323  7008 1937.19989   42  310 1810.00000 1972.40015  8.97%   246 1350s
  8380  7065 1894.69048   77  267 1810.00000 1972.40015  8.97%   246 1355s
  8434  7119 1858.69960  103  247 1810.00000 1972.40015  8.97%   246 1360s
  8511  7196 1835.47690  164  241 1810.00000 1972.40015  8.97%   245 1365s
  8612  7275 1923.91549   57  311 1810.00000 1971.77114  8.94%   244 1370s
  8687  7350 1860.96788  132  291 1810.00000 1971.77114  8.94%   243 1375s
  8786  7437 1924.00116   33  290 1810.00000 1971.69395  8.93%   242 1380s
  8870  7510 1948.30868   41  318 1810.00000 1971.66146  8.93%   241 1385s
  8940  7580 1880.31202  111  288 1810.00000 1971.66146  8.93%   240 1390s
  9055  7681 1959.14491   29  339 1810.00000 1971.66007  8.93%   239 1395s
  9116  7742 1877.87458   90  276 1810.00000 1971.66007  8.93%   238 1400s
  9179  7795 1946.01537   29  309 1810.00000 1971.60319  8.93%   238 1405s
  9209  7825 1914.94774   44  286 1810.00000 1971.60319  8.93%   238 1410s
  9240  7856 1899.77071   60  267 1810.00000 1971.60319  8.93%   239 1415s
  9275  7891 1871.28347   77  270 1810.00000 1971.60319  8.93%   239 1420s
  9317  7933 1848.36099   98  256 1810.00000 1971.60319  8.93%   240 1425s
  9382  7973 1959.86416   23  334 1810.00000 1971.38190  8.92%   240 1430s
  9402  7993 1929.73218   30  312 1810.00000 1971.38190  8.92%   240 1435s
  9427  8018 1879.96740   40  234 1810.00000 1971.38190  8.92%   240 1440s
  9484  8056 1968.26694   27  332 1810.00000 1971.35512  8.91%   240 1445s
  9528  8100 1914.71106   71  310 1810.00000 1971.35512  8.91%   240 1450s
  9586  8158 1865.43307  129  287 1810.00000 1971.35512  8.91%   239 1455s
  9660  8228     cutoff  202      1810.00000 1971.35512  8.91%   238 1460s
  9691  8251 1913.24295   52  291 1810.00000 1971.23403  8.91%   238 1465s
  9734  8294 1848.82783   95  250 1810.00000 1971.23403  8.91%   238 1470s
  9770  8316 1933.21988   38  275 1810.00000 1971.06870  8.90%   237 1475s
  9841  8387 1826.31461  109  165 1810.00000 1971.06870  8.90%   236 1480s
  9889  8424 1932.50515   47  327 1810.00000 1970.60720  8.87%   236 1502s
  9897  8432 1912.60328   55  302 1810.00000 1970.60720  8.87%   236 1505s
  9958  8493 1818.84280  116  237 1810.00000 1970.60720  8.87%   235 1510s
