
Gurobi 12.0.2 (linux64, C++) logging started Thu Jun 19 08:00:18 2025

Set parameter LogFile to value "log/instances/scenario3/correlated_sc3/1000/kpfs_3.txt.log"

Gurobi 12.0.2 (linux64, C++) logging started Thu Jun 19 08:01:41 2025

Set parameter LogFile to value "log/instances/scenario3/correlated_sc3/1000/kpfs_3.txt.log"

Gurobi 12.0.2 (linux64, C++) logging started Thu Jun 19 08:02:52 2025

Set parameter LogFile to value "log/instances/scenario3/correlated_sc3/1000/kpfs_3.txt.log"

Gurobi 12.0.2 (linux64, C++) logging started Thu Jun 19 08:03:56 2025

Set parameter LogFile to value "log/instances/scenario3/correlated_sc3/1000/kpfs_3.txt.log"

Gurobi 12.0.2 (linux64, C++) logging started Thu Jun 19 09:07:17 2025

Set parameter WLSAccessID
Set parameter WLSSecret
Set parameter LicenseID to value 2679381
Set parameter LogFile to value "log/instances/scenario3/correlated_sc3/1000/kpfs_3.txt.log"
Academic license 2679381 - for non-commercial use only - registered to be___@poli.ufrj.br
Set parameter TimeLimit to value 1800
Set parameter Threads to value 1
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 24.04.1 LTS")

CPU model: 13th Gen Intel(R) Core(TM) i7-1355U, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  1800
Threads  1

Academic license 2679381 - for non-commercial use only - registered to be___@poli.ufrj.br
Optimize a model with 5002 rows, 6000 columns and 65863 nonzeros
Model fingerprint: 0xe8426a9f
Variable types: 0 continuous, 6000 integer (1000 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+01]
  Objective range  [1e+00, 4e+01]
  Bounds range     [1e+00, 2e+01]
  RHS range        [1e+00, 2e+03]
Found heuristic solution: objective 1453.0000000
Presolve removed 0 rows and 77 columns
Presolve time: 0.44s
Presolved: 5002 rows, 5923 columns, 65709 nonzeros
Variable types: 0 continuous, 5923 integer (1305 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
    3376    2.7381897e+03   3.279559e+03   0.000000e+00      5s
    5519    2.6649413e+03   0.000000e+00   0.000000e+00      8s

Root relaxation: objective 2.664941e+03, 5519 iterations, 7.37 seconds (2.32 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
H   78    78                    2412.0000000 2662.39902  10.4%   250   84s
H   78    78                    2418.0000000 2662.39902  10.1%   250   84s
H   78    78                    2425.0000000 2662.39902  9.79%   250   90s
    81    83 2642.05380   65  450 2425.00000 2662.39902  9.79%   246   95s
    96    98 2626.82118   78  429 2425.00000 2662.39902  9.79%   243  100s
   114   116 2623.40636   92  437 2425.00000 2662.39902  9.79%   241  106s
   131   133 2622.60139  107  431 2425.00000 2662.39902  9.79%   236  110s
   146   148 2613.39402  120  420 2425.00000 2662.39902  9.79%   232  115s
   157   159 2611.29054  129  429 2425.00000 2662.39902  9.79%   229  120s
H  168   168                    2428.0000000 2662.39902  9.65%   226  171s
   175   177 2610.84818  145  426 2428.00000 2662.39902  9.65%   230  175s
   190   192 2607.05387  156  414 2428.00000 2662.39902  9.65%   234  180s
   214   216 2568.74098  176  400 2428.00000 2662.39902  9.65%   234  185s
   241   243 2578.47148  198  407 2428.00000 2662.39902  9.65%   234  190s
   255   257 2581.93653  208  396 2428.00000 2662.39902  9.65%   236  195s
   287   289 2560.04043  236  374 2428.00000 2662.39902  9.65%   231  201s
   300   302 2569.15457  247  385 2428.00000 2662.39902  9.65%   231  216s
   322   324 2552.86056  264  377 2428.00000 2662.39902  9.65%   233  220s
   377   379 2539.91896  314  363 2428.00000 2662.39902  9.65%   219  225s
   430   432 2515.59793  359  344 2428.00000 2662.39902  9.65%   211  230s
   462   464 2498.94669  384  333 2428.00000 2662.39902  9.65%   210  235s
H  466   466                    2431.0000000 2662.39902  9.52%   209  239s
H  466   466                    2433.0000000 2662.39902  9.43%   209  243s
   479   481 2500.80723  398  330 2433.00000 2662.39902  9.43%   208  245s
   523   525 2482.71314  433  305 2433.00000 2662.39902  9.43%   206  250s
   578   580 2454.95666  476  295 2433.00000 2662.39902  9.43%   202  255s
H  622   610                    2435.0000000 2661.18006  9.29%   195  260s
   623   611 2483.46427  404  475 2435.00000 2661.18006  9.29%   194  283s
   625   612 2564.84453  239  464 2435.00000 2661.18006  9.29%   194  301s
H  625   581                    2445.0000000 2661.18006  8.84%   194  315s
H  625   552                    2446.0000000 2661.18006  8.80%   194  319s
H  625   524                    2450.0000000 2661.18006  8.62%   194  321s
   632   529 2644.56673   47  478 2450.00000 2661.18006  8.62%   192  346s
H  632   502                    2452.0000000 2661.18006  8.53%   200  347s
H  632   477                    2453.0000000 2661.18006  8.49%   200  347s
   634   480 2657.81579   14  466 2453.00000 2661.18006  8.49%   201  350s
   640   484 2657.57518   17  456 2453.00000 2661.18006  8.49%   203  356s
   644   487 2656.38793   19  460 2453.00000 2660.84481  8.47%   205  360s
   648   490 2650.35366   21  441 2453.00000 2660.09888  8.44%   207  365s
   652   492 2653.73256   23  461 2453.00000 2660.09888  8.44%   208  370s
   658   496 2650.52483   26  449 2453.00000 2660.09888  8.44%   210  376s
   662   499 2645.40631   28  458 2453.00000 2660.09888  8.44%   212  380s
   667   502 2650.00897   31  456 2453.00000 2660.09888  8.44%   213  385s
   672   506 2645.46605   33  459 2453.00000 2660.09888  8.44%   215  390s
   676   508 2641.68764   35  439 2453.00000 2660.09888  8.44%   216  395s
   681   512 2640.06161   38  443 2453.00000 2660.09888  8.44%   217  400s
   686   515 2626.51270   40  439 2453.00000 2660.09888  8.44%   220  406s
   689   517 2635.94230   42  438 2453.00000 2660.09888  8.44%   221  410s
   694   520 2632.57346   44  440 2453.00000 2660.09888  8.44%   223  415s
   697   522 2631.39389   46  435 2453.00000 2660.09888  8.44%   223  420s
   701   525 2626.52187   48  430 2453.00000 2660.09888  8.44%   225  426s
   704   527 2619.71793   49  419 2453.00000 2660.09888  8.44%   226  431s
   707   529 2625.22727   51  429 2453.00000 2660.09888  8.44%   226  435s
   709   530 2623.15975   52  437 2453.00000 2660.09888  8.44%   227  440s
   712   532 2618.84174   53  437 2453.00000 2660.09888  8.44%   228  445s
   716   535 2610.08553   55  418 2453.00000 2660.09888  8.44%   230  451s
   720   538 2614.93695   57  427 2453.00000 2660.09888  8.44%   230  456s
   723   540 2617.42070   59  429 2453.00000 2660.09888  8.44%   231  460s
   729   544 2615.31575   62  432 2453.00000 2660.09888  8.44%   233  465s
   734   547 2604.58362   64  416 2453.00000 2660.09888  8.44%   234  470s
   736   548 2603.51973   65  410 2453.00000 2660.09888  8.44%   235  486s
   739   550 2609.45165   67  426 2453.00000 2660.09888  8.44%   235  490s
   743   553 2607.88758   69  414 2453.00000 2660.09888  8.44%   236  495s
   748   556 2599.50724   71  399 2453.00000 2660.09888  8.44%   238  501s
   752   559 2599.10483   73  402 2453.00000 2660.09888  8.44%   238  507s
   755   561 2603.82204   75  420 2453.00000 2660.09888  8.44%   239  510s
   759   564 2602.98920   77  415 2453.00000 2660.09888  8.44%   240  515s
   763   566 2601.31428   79  411 2453.00000 2660.09888  8.44%   240  520s
   768   570 2589.92783   81  407 2453.00000 2660.09888  8.44%   241  526s
   771   572 2596.54043   83  417 2453.00000 2660.09888  8.44%   242  530s
   775   574 2595.75331   85  416 2453.00000 2660.09888  8.44%   243  535s
   778   576 2592.18449   86  412 2453.00000 2660.09888  8.44%   243  540s
   782   579 2588.22899   88  401 2453.00000 2660.09888  8.44%   244  545s
   786   582 2591.70527   90  408 2453.00000 2660.09888  8.44%   245  551s
   790   584 2579.42679   92  398 2453.00000 2660.09888  8.44%   246  556s
   794   587 2584.72333   94  396 2453.00000 2660.09888  8.44%   246  561s
   797   589 2578.84538   96  401 2453.00000 2660.09888  8.44%   247  565s
   801   592 2580.09620   98  398 2453.00000 2660.09888  8.44%   247  570s
   804   594 2571.84882   99  382 2453.00000 2660.09888  8.44%   248  575s
   807   596 2576.43794  101  386 2453.00000 2660.09888  8.44%   248  580s
   810   598 2561.02594  102  377 2453.00000 2660.09888  8.44%   249  585s
   815   601 2574.10105  105  393 2453.00000 2660.09888  8.44%   249  590s
   820   604 2570.80834  107  377 2453.00000 2660.09888  8.44%   249  596s
   824   607 2558.05940  109  380 2453.00000 2660.09888  8.44%   250  601s
   829   610 2568.83888  112  389 2453.00000 2660.09888  8.44%   250  605s
   832   612 2557.15532  113  374 2453.00000 2660.09888  8.44%   251  611s
   836   615 2559.24085  115  365 2453.00000 2660.09888  8.44%   251  616s
   840   618 2551.46682  117  376 2453.00000 2660.09888  8.44%   252  621s
   843   620 2563.39376  119  376 2453.00000 2660.09888  8.44%   252  625s
   847   622 2560.68436  121  385 2453.00000 2660.09888  8.44%   252  630s
   851   625 2558.93481  123  383 2453.00000 2660.09888  8.44%   253  635s
   854   627 2551.74999  124  379 2453.00000 2660.09888  8.44%   254  642s
   856   628 2541.53882  125  367 2453.00000 2660.09888  8.44%   254  645s
   858   630 2540.90592  126  359 2453.00000 2660.09888  8.44%   254  715s
   863   633 2554.76360  129  378 2453.00000 2660.09888  8.44%   255  720s
   866   635 2542.57654  130  375 2453.00000 2660.09888  8.44%   256  725s
   871   638 2552.65358  133  376 2453.00000 2660.09888  8.44%   256  730s
   874   640 2545.83109  134  370 2453.00000 2660.09888  8.44%   256  735s
   879   644 2551.01241  137  382 2453.00000 2660.09888  8.44%   256  740s
   882   646 2541.44031  138  384 2453.00000 2660.09888  8.44%   257  745s
   887   649 2549.87352  141  378 2453.00000 2660.09888  8.44%   257  750s
   891   652 2548.02421  143  378 2453.00000 2660.09888  8.44%   258  755s
   897   656 2546.77736  146  377 2453.00000 2660.09888  8.44%   258  760s
   901   658 2545.80053  148  374 2453.00000 2660.09888  8.44%   258  765s
   906   662 2541.91426  150  373 2453.00000 2660.09888  8.44%   259  770s
   911   665 2541.99593  153  378 2453.00000 2660.09888  8.44%   259  810s
   917   669 2539.01568  156  372 2453.00000 2660.09888  8.44%   259  815s
   923   673 2536.47225  159  371 2453.00000 2660.09888  8.44%   260  820s
   929   677 2535.94015  162  367 2453.00000 2660.09888  8.44%   260  825s
   934   680 2529.66164  164  361 2453.00000 2660.09888  8.44%   261  830s
   938   683 2516.29237  166  358 2453.00000 2660.09888  8.44%   261  835s
   944   687 2526.98717  169  355 2453.00000 2660.09888  8.44%   261  840s
   949   690 2528.95296  172  370 2453.00000 2660.09888  8.44%   262  845s
   954   694 2513.49836  174  362 2453.00000 2660.09888  8.44%   262  850s
   960   698 2509.28600  177  360 2453.00000 2660.09888  8.44%   263  856s
   964   700 2508.43264  179  350 2453.00000 2660.09888  8.44%   263  860s
   970   704 2522.55369  182  358 2453.00000 2660.09888  8.44%   263  865s
   976   708 2503.35949  185  362 2453.00000 2660.09888  8.44%   264  870s
   982   712 2511.97750  188  362 2453.00000 2660.09888  8.44%   264  875s
   988   716 2515.14882  191  359 2453.00000 2660.09888  8.44%   265  880s
   997   722 2513.31709  196  366 2453.00000 2660.09888  8.44%   265  885s
  1008   730 2493.74098  201  354 2453.00000 2660.09888  8.44%   265  890s
  1016   735 2499.23542  205  358 2453.00000 2660.09888  8.44%   266  895s
  1026   742 2492.82220  210  360 2453.00000 2660.09888  8.44%   266  900s
  1036   748 2491.93944  215  350 2453.00000 2660.09888  8.44%   267  905s
  1046   755 2483.71554  220  341 2453.00000 2660.09888  8.44%   267  910s
  1057   762 2487.21011  226  352 2453.00000 2660.09888  8.44%   267  915s
  1066   768 2478.61655  230  342 2453.00000 2660.09888  8.44%   267  920s
  1078   775 2464.29631  236  335 2453.00000 2660.09888  8.44%   267  925s
  1087   781 2473.40911  241  334 2453.00000 2660.09888  8.44%   266  930s
  1098   789 2465.57283  246  316 2453.00000 2660.09888  8.44%   266  935s
  1108   789     cutoff  251      2453.00000 2660.09888  8.44%   266  940s
  1129   783 2658.73140   16  465 2453.00000 2660.08000  8.44%   263  945s
  1133   786 2648.37001   18  443 2453.00000 2660.08000  8.44%   263  951s
  1135   787 2647.13054   19  465 2453.00000 2660.08000  8.44%   263  955s
  1139   790 2642.59159   21  437 2453.00000 2660.08000  8.44%   264  961s
  1141   791 2640.93066   22  445 2453.00000 2660.08000  8.44%   264  965s
  1146   795 2642.17806   25  437 2453.00000 2660.08000  8.44%   265  970s
  1151   798 2636.52214   27  439 2453.00000 2660.08000  8.44%   265  975s
  1157   802 2631.76368   30  420 2453.00000 2660.08000  8.44%   266  980s
  1163   806 2621.38492   33  416 2453.00000 2660.08000  8.44%   267  985s
  1169   810 2621.95385   36  416 2453.00000 2660.08000  8.44%   267  990s
  1177   815 2614.07430   40  407 2453.00000 2660.08000  8.44%   268  995s
  1186   821 2611.22027   45  420 2453.00000 2660.08000  8.44%   269 1000s
  1197   829 2597.55907   50  396 2453.00000 2660.08000  8.44%   270 1005s
  1206   835 2595.87342   55  399 2453.00000 2660.08000  8.44%   271 1010s
  1216   841 2588.76314   60  389 2453.00000 2660.08000  8.44%   272 1015s
  1224   847 2584.05469   64  392 2453.00000 2660.08000  8.44%   272 1020s
  1237   855 2569.64209   70  367 2453.00000 2660.08000  8.44%   273 1025s
  1247   862 2566.73986   75  352 2453.00000 2660.08000  8.44%   273 1030s
  1261   871 2553.47691   82  367 2453.00000 2660.08000  8.44%   274 1035s
  1268   876 2557.80905   86  363 2453.00000 2660.08000  8.44%   274 1043s
  1272   879 2556.32633   88  357 2453.00000 2660.08000  8.44%   274 1045s
  1283   886 2545.39167   93  343 2453.00000 2660.08000  8.44%   274 1051s
  1293   893 2533.37165   98  338 2453.00000 2660.08000  8.44%   275 1055s
  1303   899 2536.63083  103  352 2453.00000 2660.08000  8.44%   275 1060s
  1311   905 2530.11326  107  340 2453.00000 2660.08000  8.44%   275 1065s
  1317   909 2530.89655  110  335 2453.00000 2660.08000  8.44%   276 1070s
  1325   914 2528.25558  114  351 2453.00000 2660.08000  8.44%   276 1075s
  1333   919 2528.09867  118  348 2453.00000 2660.08000  8.44%   276 1080s
  1340   924 2532.33519  122  352 2453.00000 2660.08000  8.44%   276 1085s
  1347   929 2522.79950  125  343 2453.00000 2660.08000  8.44%   277 1090s
  1359   937 2509.31567  131  331 2453.00000 2660.08000  8.44%   277 1095s
  1369   943 2512.89993  136  342 2453.00000 2660.08000  8.44%   277 1100s
  1380   951 2511.90177  142  331 2453.00000 2660.08000  8.44%   277 1105s
  1393   959 2487.72315  148  308 2453.00000 2660.08000  8.44%   277 1110s
  1405   967 2479.12093  154  293 2453.00000 2660.08000  8.44%   277 1115s
  1411   971 2494.98908  157  300 2453.00000 2660.08000  8.44%   277 1120s
  1421   978 2483.26616  162  307 2453.00000 2660.08000  8.44%   277 1125s
  1430   984 2490.65433  167  305 2453.00000 2660.08000  8.44%   277 1130s
  1441   991 2480.36254  172  293 2453.00000 2660.08000  8.44%   278 1135s
  1451   998 2470.11928  177  302 2453.00000 2660.08000  8.44%   278 1140s
  1464  1007 2479.37028  184  296 2453.00000 2660.08000  8.44%   277 1145s
  1477  1013 2463.68132  190  275 2453.00000 2660.08000  8.44%   277 1150s
  1489  1018     cutoff  196      2453.00000 2660.08000  8.44%   277 1155s
  1506  1021 2463.89598  205  279 2453.00000 2660.08000  8.44%   276 1160s
  1529  1016 2648.61379   17  429 2453.00000 2657.80728  8.35%   273 1165s
  1534  1019 2636.95774   19  439 2453.00000 2657.80728  8.35%   274 1171s
  1540  1023 2626.71832   22  419 2453.00000 2657.80728  8.35%   274 1176s
  1544  1026 2629.93501   24  427 2453.00000 2657.80728  8.35%   275 1180s
  1548  1029 2631.86305   26  425 2453.00000 2657.80728  8.35%   275 1185s
  1555  1033 2626.80197   30  420 2453.00000 2657.80728  8.35%   275 1190s
  1559  1036 2620.82380   32  413 2453.00000 2657.80728  8.35%   276 1203s
  1562  1038 2616.59433   33  407 2453.00000 2657.80728  8.35%   276 1205s
  1569  1043 2608.79847   37  414 2453.00000 2657.80728  8.35%   276 1210s
  1578  1049 2594.92141   41  390 2453.00000 2657.80728  8.35%   276 1215s
  1583  1052 2594.89378   44  398 2453.00000 2657.80728  8.35%   277 1220s
  1590  1057 2584.40135   47  386 2453.00000 2657.80728  8.35%   277 1225s
  1600  1063 2581.10957   52  390 2453.00000 2657.80728  8.35%   277 1230s
  1609  1069 2575.34511   57  402 2453.00000 2657.80728  8.35%   278 1235s
  1618  1075 2567.03933   61  389 2453.00000 2657.80728  8.35%   278 1240s
  1626  1081 2564.31028   65  395 2453.00000 2657.80728  8.35%   278 1245s
  1636  1087 2548.97201   70  376 2453.00000 2657.80728  8.35%   278 1250s
  1642  1091 2547.04224   73  368 2453.00000 2657.80728  8.35%   278 1255s
  1649  1096 2553.88162   77  367 2453.00000 2657.80728  8.35%   278 1260s
  1657  1101 2548.70531   81  376 2453.00000 2657.80728  8.35%   279 1265s
  1666  1107 2538.27555   85  359 2453.00000 2657.80728  8.35%   279 1270s
  1676  1114 2534.10740   90  362 2453.00000 2657.80728  8.35%   279 1275s
  1684  1119 2532.53262   94  355 2453.00000 2657.80728  8.35%   279 1280s
  1692  1125 2521.01656   98  358 2453.00000 2657.80728  8.35%   279 1285s
  1700  1130 2520.55111  102  345 2453.00000 2657.80728  8.35%   279 1290s
  1707  1135 2521.94059  106  352 2453.00000 2657.80728  8.35%   280 1295s
  1718  1142 2515.92176  111  347 2453.00000 2657.80728  8.35%   279 1300s
  1728  1149 2505.73974  116  341 2453.00000 2657.80728  8.35%   280 1305s
  1739  1156 2508.52842  122  352 2453.00000 2657.80728  8.35%   279 1310s
  1756  1167 2479.36019  130  332 2453.00000 2657.80728  8.35%   280 1315s
  1767  1175 2499.07895  136  344 2453.00000 2657.80728  8.35%   280 1320s
  1784  1186 2482.37478  144  333 2453.00000 2657.80728  8.35%   280 1325s
  1797  1195 2488.49523  151  313 2453.00000 2657.80728  8.35%   280 1330s
  1810  1203 2463.13457  157  302 2453.00000 2657.80728  8.35%   280 1335s
  1824  1213 2457.14788  164  307 2453.00000 2657.80728  8.35%   280 1340s
  1838  1222 2457.75035  171  314 2453.00000 2657.80728  8.35%   280 1345s
  1854  1233 2457.30884  179  311 2453.00000 2657.80728  8.35%   280 1350s
  1878  1237 2454.08442  191  305 2453.00000 2657.80728  8.35%   279 1355s
  1902  1232 2643.86774   17  433 2453.00000 2657.78924  8.35%   277 1360s
  1910  1237 2637.95941   21  429 2453.00000 2657.78924  8.35%   277 1365s
  1917  1242 2638.60497   25  432 2453.00000 2657.78924  8.35%   278 1370s
  1927  1248 2631.02995   30  413 2453.00000 2657.78924  8.35%   278 1375s
  1936  1254 2616.60722   34  401 2453.00000 2657.78924  8.35%   279 1380s
  1946  1261 2610.20796   39  393 2453.00000 2657.78924  8.35%   279 1385s
  1947  1262 2613.79192   40  393 2453.00000 2657.78924  8.35%   279 1405s
  1954  1266 2598.60509   43  365 2453.00000 2657.78924  8.35%   279 1410s
  1960  1270 2601.05653   46  373 2453.00000 2657.78924  8.35%   279 1415s
  1969  1276 2594.21362   51  370 2453.00000 2657.78924  8.35%   280 1420s
  1977  1282 2590.26544   55  376 2453.00000 2657.78924  8.35%   280 1425s
  1984  1286 2578.92761   58  365 2453.00000 2657.78924  8.35%   280 1430s
  1992  1292 2572.26105   62  375 2453.00000 2657.78924  8.35%   280 1435s
  2000  1297 2565.17631   66  354 2453.00000 2657.78924  8.35%   280 1440s
  2010  1304 2564.78529   71  340 2453.00000 2657.78924  8.35%   280 1445s
  2012  1305 2559.70352   72  355 2453.00000 2657.78924  8.35%   280 1481s
  2018  1309 2552.09709   75  341 2453.00000 2657.78924  8.35%   281 1485s
  2023  1312 2562.95402   78  340 2453.00000 2657.78924  8.35%   281 1490s
  2031  1318 2560.73594   82  341 2453.00000 2657.78924  8.35%   281 1495s
  2041  1324 2557.36887   87  334 2453.00000 2657.78924  8.35%   281 1500s
  2050  1330 2541.56357   91  327 2453.00000 2657.78924  8.35%   281 1505s
  2058  1336 2525.97974   95  316 2453.00000 2657.78924  8.35%   282 1510s
  2068  1344 2531.62771  100  330 2453.00000 2657.78924  8.35%   282 1515s
  2077  1353 2535.05361  105  314 2453.00000 2657.78924  8.35%   282 1520s
  2086  1362 2522.43212  109  292 2453.00000 2657.78924  8.35%   282 1525s
  2097  1373 2523.18330  115  297 2453.00000 2657.78924  8.35%   281 1530s
  2110  1386 2511.80619  121  271 2453.00000 2657.78924  8.35%   281 1535s
  2130  1406 2475.06916  131  262 2453.00000 2657.78924  8.35%   281 1540s
  2147  1423 2489.71564  140  266 2453.00000 2657.78924  8.35%   281 1545s
  2165  1441 2477.34949  149  241 2453.00000 2657.78924  8.35%   280 1550s
  2196  1462     cutoff  164      2453.00000 2657.78924  8.35%   279 1555s
  2220  1466 2642.29883   17  441 2453.00000 2657.57508  8.34%   278 1560s
  2225  1471 2643.67122   20  447 2453.00000 2657.57508  8.34%   278 1565s
  2230  1476 2637.89183   22  432 2453.00000 2657.57508  8.34%   278 1570s
  2237  1483 2633.41079   26  438 2453.00000 2657.57508  8.34%   279 1575s
  2242  1488 2623.33420   28  414 2453.00000 2657.57508  8.34%   279 1580s
  2249  1495 2625.63834   32  422 2453.00000 2657.57508  8.34%   279 1585s
  2255  1501 2621.75443   35  414 2453.00000 2657.57508  8.34%   279 1590s
  2262  1508 2607.56868   38  408 2453.00000 2657.57508  8.34%   280 1595s
  2270  1516 2597.80499   42  392 2453.00000 2657.57508  8.34%   280 1600s
  2275  1521 2600.40167   45  398 2453.00000 2657.57508  8.34%   280 1605s
  2281  1527 2596.45615   48  389 2453.00000 2657.57508  8.34%   280 1610s
  2290  1536 2586.78500   52  391 2453.00000 2657.57508  8.34%   280 1615s
  2299  1545 2576.26768   57  353 2453.00000 2657.57508  8.34%   281 1620s
  2306  1552 2563.12899   60  359 2453.00000 2657.57508  8.34%   281 1625s
  2314  1560 2553.96068   64  346 2453.00000 2657.57508  8.34%   281 1630s
  2322  1568 2553.12069   68  332 2453.00000 2657.57508  8.34%   282 1635s
  2330  1576 2547.31683   72  332 2453.00000 2657.57508  8.34%   282 1640s
  2339  1585 2550.07781   77  346 2453.00000 2657.57508  8.34%   282 1645s
  2348  1594 2542.26843   81  336 2453.00000 2657.57508  8.34%   282 1650s
  2356  1602 2541.36639   85  340 2453.00000 2657.57508  8.34%   282 1655s
  2364  1610 2530.20113   89  327 2453.00000 2657.57508  8.34%   282 1660s
  2372  1618 2529.74619   93  335 2453.00000 2657.57508  8.34%   282 1665s
  2382  1628 2523.13767   98  313 2453.00000 2657.57508  8.34%   282 1670s
  2392  1638 2513.84424  103  303 2453.00000 2657.57508  8.34%   282 1675s
