
Gurobi 12.0.2 (linux64, C++) logging started Thu Jun 19 08:00:22 2025

Set parameter LogFile to value "log/instances/scenario4/fully_correlated_sc4/800/kpfs_6.txt.log"

Gurobi 12.0.2 (linux64, C++) logging started Thu Jun 19 08:01:45 2025

Set parameter LogFile to value "log/instances/scenario4/fully_correlated_sc4/800/kpfs_6.txt.log"

Gurobi 12.0.2 (linux64, C++) logging started Thu Jun 19 08:02:57 2025

Set parameter LogFile to value "log/instances/scenario4/fully_correlated_sc4/800/kpfs_6.txt.log"

Gurobi 12.0.2 (linux64, C++) logging started Fri Jun 20 03:16:26 2025

Set parameter WLSAccessID
Set parameter WLSSecret
Set parameter LicenseID to value 2679381
Set parameter LogFile to value "log/instances/scenario4/fully_correlated_sc4/800/kpfs_6.txt.log"
Academic license 2679381 - for non-commercial use only - registered to be___@poli.ufrj.br
Set parameter TimeLimit to value 1800
Set parameter Threads to value 1
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 24.04.1 LTS")

CPU model: 13th Gen Intel(R) Core(TM) i7-1355U, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  1800
Threads  1

Academic license 2679381 - for non-commercial use only - registered to be___@poli.ufrj.br
Optimize a model with 2402 rows, 3200 columns and 55892 nonzeros
Model fingerprint: 0xf313f1a1
Variable types: 0 continuous, 3200 integer (800 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+01]
  Objective range  [2e+00, 4e+01]
  Bounds range     [1e+00, 4e+01]
  RHS range        [1e+00, 1e+03]
Found heuristic solution: objective 854.0000000
Presolve removed 0 rows and 86 columns
Presolve time: 0.39s
Presolved: 2402 rows, 3114 columns, 55720 nonzeros
Variable types: 0 continuous, 3114 integer (800 binary)

Root relaxation: objective 1.985872e+03, 2242 iterations, 1.48 seconds (0.54 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
   528   494 1984.15289   10  259 1901.00000 1984.15289  4.37%  66.3   86s
   535   499 1977.87240   13  245 1901.00000 1983.84464  4.36%  67.9   90s
   551   509 1977.76195   21  258 1901.00000 1983.84464  4.36%  71.8   95s
   565   519 1968.36352   28  243 1901.00000 1983.84464  4.36%  75.1  100s
   584   531 1964.97925   38  228 1901.00000 1983.84464  4.36%  78.6  105s
   610   549 1951.72457   51  210 1901.00000 1983.84464  4.36%  83.0  110s
   675   592 1923.85691   83  182 1901.00000 1983.84464  4.36%  91.0  115s
   741   630 1906.25040  116  147 1901.00000 1983.84464  4.36%  94.0  123s
   770   632 1974.01774   16  245 1901.00000 1983.83993  4.36%  94.2  125s
   805   656 1953.63648   33  212 1901.00000 1983.83993  4.36%  97.8  130s
   849   685 1939.78604   55  200 1901.00000 1983.83993  4.36%   101  135s
   913   728 1908.07719   87  163 1901.00000 1983.83993  4.36%   104  140s
   975   742 1977.34341   13  237 1901.00000 1983.24760  4.33%   104  145s
  1005   762 1956.91372   28  210 1901.00000 1983.24760  4.33%   106  150s
  1049   791 1934.35411   50  188 1901.00000 1983.24760  4.33%   108  155s
  1094   821 1911.53109   73  173 1901.00000 1983.24760  4.33%   110  160s
  1149   835 1967.51886   25  246 1901.00000 1982.37885  4.28%   110  165s
  1188   861 1944.24972   44  210 1901.00000 1982.37885  4.28%   112  170s
  1237   894 1931.62404   69  194 1901.00000 1982.37885  4.28%   113  175s
  1284   925 1909.56844   92  165 1901.00000 1982.37885  4.28%   115  180s
  1345   940 1973.71022   19  241 1901.00000 1981.29941  4.22%   114  185s
  1378   962 1954.78884   36  214 1901.00000 1981.29941  4.22%   115  190s
  1428   995 1934.92074   61  176 1901.00000 1981.29941  4.22%   117  195s
  1457  1014 1926.42837   75  170 1901.00000 1981.29941  4.22%   117  200s
  1483  1032 1918.53508   88  164 1901.00000 1981.29941  4.22%   117  211s
  1556  1053 1965.61617   15  234 1901.00000 1981.29861  4.22%   116  215s
  1598  1081 1943.59352   36  216 1901.00000 1981.29861  4.22%   117  220s
  1650  1116 1922.29675   62  192 1901.00000 1981.29861  4.22%   118  225s
  1749  1156 1958.14515   30  223 1901.00000 1980.21174  4.17%   118  230s
  1850  1223 1923.01572   80  173 1901.00000 1980.21174  4.17%   120  235s
  1969  1271 1945.17184   35  206 1901.00000 1980.20689  4.17%   119  240s
  2029  1320 1914.10658   65  169 1901.00000 1980.20689  4.17%   120  245s
  2127  1371 1961.60100   24  224 1901.00000 1979.77290  4.14%   119  250s
  2173  1417 1944.28097   47  213 1901.00000 1979.77290  4.14%   119  255s
  2259  1492 1970.90322   20  237 1901.00000 1979.75021  4.14%   118  260s
  2335  1568 1928.42934   56  169 1901.00000 1979.75021  4.14%   119  265s
  2426  1643 1962.66250   27  238 1901.00000 1979.32842  4.12%   118  270s
  2495  1712 1927.01855   55  193 1901.00000 1979.32842  4.12%   118  275s
  2583  1786 1962.94550   23  230 1901.00000 1979.31811  4.12%   118  280s
  2626  1829 1942.52061   44  219 1901.00000 1979.31811  4.12%   118  285s
  2669  1872 1920.72973   70  192 1901.00000 1979.31811  4.12%   118  290s
  2743  1927 1966.15250   16  231 1901.00000 1979.30840  4.12%   118  295s
  2827  2011 1924.90173   62  179 1901.00000 1979.30840  4.12%   119  300s
  2919  2086 1969.75310   22  243 1901.00000 1979.25029  4.12%   118  305s
  2976  2143 1942.12780   49  208 1901.00000 1979.25029  4.12%   118  310s
  3057  2224 1908.09445   97  140 1901.00000 1979.25029  4.12%   118  315s
  3111  2266 1958.16266   31  221 1901.00000 1979.02904  4.10%   118  320s
  3162  2317 1932.99350   64  193 1901.00000 1979.02904  4.10%   118  325s
  3247  2387 1970.98479   20  238 1901.00000 1979.01185  4.10%   117  330s
  3296  2436 1949.33220   40  215 1901.00000 1979.01185  4.10%   117  335s
  3361  2501 1918.81550   73  186 1901.00000 1979.01185  4.10%   118  340s
  3456  2583 1952.14265   42  209 1901.00000 1978.85142  4.10%   117  345s
  3547  2662 1970.24468   26  236 1901.00000 1978.80091  4.09%   116  350s
  3674  2778 1956.36203   26  229 1901.00000 1978.60590  4.08%   115  355s
  3712  2816 1938.86826   45  228 1901.00000 1978.60590  4.08%   115  360s
  3767  2871 1926.80794   73  197 1901.00000 1978.60590  4.08%   116  365s
  3865  2947 1970.86755   22  241 1901.00000 1978.54700  4.08%   116  370s
  3974  3046 1954.31448   30  225 1901.00000 1978.47921  4.08%   115  375s
  4074  3135 1950.06092   39  222 1901.00000 1978.34408  4.07%   114  380s
H 4088  3115                    1902.0000000 1978.34408  4.01%   114  384s
H 4088  2753                    1909.0000000 1978.34408  3.63%   114  384s
  4088  2755 1949.72636   48  233 1909.00000 1978.34408  3.63%   114  389s
  4099  2766 1941.26059   53  220 1909.00000 1978.34408  3.63%   114  390s
  4194  2850 1965.28508   21  231 1909.00000 1978.25290  3.63%   114  395s
  4353  2982 1965.75441   23  243 1909.00000 1978.05010  3.62%   113  400s
  4423  3039 1953.94848   22  240 1909.00000 1977.95661  3.61%   113  405s
  4561  3147 1944.71066   40  204 1909.00000 1977.87224  3.61%   113  410s
  4663  3235 1915.63770   61  206 1909.00000 1977.86198  3.61%   112  415s
  4778  3318 1963.62131   24  232 1909.00000 1977.83405  3.61%   111  420s
  4865  3397 1941.09469   54  231 1909.00000 1977.79437  3.60%   111  425s
H 4924  3377                    1910.0000000 1977.74765  3.55%   111  432s
H 4924  3202                    1913.0000000 1977.74765  3.38%   111  432s
  4924  3204 1959.87855   24  231 1913.00000 1977.74765  3.38%   111  436s
  4925  3205 1961.12698   25  227 1913.00000 1977.74765  3.38%   111  445s
  4991  3271 1931.48963   68  183 1913.00000 1977.74765  3.38%   111  450s
  5091  3359 1942.01465   54  215 1913.00000 1977.74698  3.38%   110  455s
  5212  3453 1970.23393   23  253 1913.00000 1977.70565  3.38%   110  460s
  5350  3567 1926.18169   68  191 1913.00000 1977.64074  3.38%   109  465s
  5420  3629 1933.32670   40  191 1913.00000 1977.46481  3.37%   109  470s
  5492  3685 1964.53013   22  240 1913.00000 1977.45972  3.37%   109  475s
  5559  3734 1974.50385   19  245 1913.00000 1977.45104  3.37%   110  480s
  5665  3831 1961.88313   32  243 1913.00000 1977.31674  3.36%   109  485s
  5798  3942 1973.32121   16  239 1913.00000 1977.20431  3.36%   108  490s
  5872  4005 1955.64077   35  223 1913.00000 1977.15875  3.35%   109  495s
H 5916  3963                    1914.0000000 1977.15875  3.30%   109  501s
H 5916  3752                    1917.0000000 1977.15875  3.14%   109  508s
  5928  3766 1931.80291   63  188 1917.00000 1977.15875  3.14%   109  510s
  6023  3835 1973.14721   18  232 1917.00000 1977.04803  3.13%   108  515s
  6117  3913 1954.68439   35  233 1917.00000 1976.88110  3.12%   108  520s
  6200  3988 1944.72024   48  222 1917.00000 1976.87697  3.12%   108  525s
  6314  4077 1971.04959   22  247 1917.00000 1976.63323  3.11%   107  530s
  6417  4170 1960.45648   34  239 1917.00000 1976.59317  3.11%   107  535s
  6483  4227 1962.20032   21  233 1917.00000 1976.52768  3.11%   107  540s
  6545  4276 1962.40255   21  236 1917.00000 1976.51893  3.10%   107  545s
  6620  4333 1949.93174   42  225 1917.00000 1976.46499  3.10%   107  554s
  6650  4363 1929.11303   72  226 1917.00000 1976.46499  3.10%   106  555s
  6719  4422 1939.67194   45  215 1917.00000 1976.46372  3.10%   107  560s
  6792  4488 1956.67718   26  227 1917.00000 1976.40381  3.10%   107  565s
  6858  4549 1950.05684   25  222 1917.00000 1976.37109  3.10%   107  570s
  6911  4602 1926.45050   52  195 1917.00000 1976.37109  3.10%   107  575s
  7015  4680 1919.99520   86  200 1917.00000 1976.36199  3.10%   107  580s
  7116  4766 1950.90803   48  223 1917.00000 1976.27245  3.09%   106  585s
  7217  4850 1924.59364   56  208 1917.00000 1976.27147  3.09%   106  590s
  7380  4972     cutoff   70      1917.00000 1976.13956  3.09%   105  595s
  7474  5057 1970.11532   17  243 1917.00000 1976.01658  3.08%   105  600s
  7538  5111 1949.65131   36  217 1917.00000 1975.98020  3.08%   106  605s
  7621  5185 1974.32226   18  244 1917.00000 1975.96068  3.08%   106  610s
  7733  5283 1946.23230   59  226 1917.00000 1975.95231  3.08%   105  615s
  7848  5382 1968.12256   20  243 1917.00000 1975.87997  3.07%   105  620s
  7959  5478 1961.96823   26  225 1917.00000 1975.81422  3.07%   105  625s
  8062  5566 1962.96899   24  231 1917.00000 1975.77305  3.07%   104  630s
  8183  5667 1969.15030   19  239 1917.00000 1975.69633  3.06%   104  635s
  8297  5766 1969.26264   18  242 1917.00000 1975.69490  3.06%   105  640s
  8431  5884 1932.69900   33  218 1917.00000 1975.65006  3.06%   105  645s
  8476  5920 1953.09822   36  226 1917.00000 1975.64761  3.06%   105  650s
  8582  6016 1920.24398   78  198 1917.00000 1975.64613  3.06%   105  655s
  8686  6102 1942.44624   59  225 1917.00000 1975.63296  3.06%   104  660s
  8792  6188 1949.46972   36  226 1917.00000 1975.59971  3.06%   104  665s
  8910  6286 1968.16897   23  241 1917.00000 1975.48343  3.05%   104  670s
  9030  6397 1920.76639   76  181 1917.00000 1975.46572  3.05%   104  675s
  9111  6471 1930.17376   64  174 1917.00000 1975.41081  3.05%   104  680s
  9219  6555 1964.49718   23  235 1917.00000 1975.31658  3.04%   103  685s
  9314  6640 1947.91943   38  214 1917.00000 1975.31528  3.04%   103  690s
  9443  6738 1970.18777   19  247 1917.00000 1975.24479  3.04%   103  695s
  9532  6819 1949.10961   50  236 1917.00000 1975.15319  3.03%   103  700s
  9613  6890 1938.37570   32  201 1917.00000 1975.15278  3.03%   103  705s
  9678  6936 1972.55425   16  245 1917.00000 1975.12188  3.03%   103  710s
  9769  7016 1951.49460   37  229 1917.00000 1975.11490  3.03%   103  715s
  9838  7069 1940.21543   43  208 1917.00000 1975.03182  3.03%   102  720s
  9906  7127 1953.72419   38  222 1917.00000 1974.98862  3.02%   102  725s
  9974  7195 1938.88822   65  202 1917.00000 1974.98862  3.02%   103  730s
 10045  7263 1921.43757   83  175 1917.00000 1974.98862  3.02%   103  735s
 10157  7333 1967.81456   22  236 1917.00000 1974.98003  3.02%   103  740s
 10203  7374 1926.14235   42  258 1917.00000 1974.98003  3.02%   102  890s
H10204  7006                    1922.0000000 1974.98003  2.76%   102  893s
H10205  6655                    1923.0000000 1974.98003  2.70%   102  898s
 10206  6656 1943.93616   48  256 1923.00000 1974.98003  2.70%   102  900s
 10211  6659 1944.96027   58  266 1923.00000 1974.98003  2.70%   102  906s
 10212  6660 1938.56707   55  269 1923.00000 1974.98003  2.70%   102  910s
 10213  6661 1968.11661   25  270 1923.00000 1974.98003  2.70%   102  918s
 10214  6661 1951.57892   29  274 1923.00000 1974.98003  2.70%   102  922s
 10215  6662 1925.92827   95  274 1923.00000 1974.98003  2.70%   102  926s
 10216  6663 1930.39228   59  275 1923.00000 1974.98003  2.70%   102  930s
 10217  6663 1967.62241   20  275 1923.00000 1974.98003  2.70%   102  935s
 10219  6665 1958.00472   29  275 1923.00000 1974.98003  2.70%   102  947s
 10220  6665 1959.01967   34  273 1923.00000 1974.98003  2.70%   102  952s
 10221  6666 1925.50447   72  272 1923.00000 1974.98003  2.70%   102  958s
 10222  6667 1936.24874   60  276 1923.00000 1974.98003  2.70%   102  962s
 10223  6667 1948.69315   47  276 1923.00000 1974.98003  2.70%   102  966s
 10224  6668 1931.34796   71  276 1923.00000 1974.98003  2.70%   102  970s
 10225  6669 1949.90464   30  276 1923.00000 1974.98003  2.70%   102  975s
 10226  6669 1929.58115   55  277 1923.00000 1974.98003  2.70%   102  980s
 10227  6670 1953.92424   32  272 1923.00000 1974.98003  2.70%   102  987s
 10228  6671 1970.62123   18  273 1923.00000 1974.98003  2.70%   102  992s
 10229  6671 1924.90373   70  276 1923.00000 1974.98003  2.70%   102  997s
 10230  6672 1951.40287   41  281 1923.00000 1974.98003  2.70%   102 1002s
 10231  6673 1946.30761   44  275 1923.00000 1974.98003  2.70%   102 1007s
 10232  6673 1954.31707   41  277 1923.00000 1974.98003  2.70%   102 1011s
 10233  6674 1949.69187   33  277 1923.00000 1974.98003  2.70%   102 1020s
 10234  6675 1954.23231   33  281 1923.00000 1974.98003  2.70%   102 1025s
 10235  6675 1934.82302   68  283 1923.00000 1974.98003  2.70%   102 1030s
 10236  6676 1925.90658   79  284 1923.00000 1974.98003  2.70%   102 1035s
 10237  6677 1937.15537   53  284 1923.00000 1974.98003  2.70%   102 1041s
 10238  6677 1930.55235   77  284 1923.00000 1974.98003  2.70%   102 1077s
 10244  6683 1974.98003   21  249 1923.00000 1974.98003  2.70%   103 1080s
 10255  6691 1974.98003   27  240 1923.00000 1974.98003  2.70%   103 1085s
 10265  6697 1971.75160   32  245 1923.00000 1974.98003  2.70%   103 1104s
 10266  6698 1968.85605   32  241 1923.00000 1974.98003  2.70%   103 1105s
 10282  6709 1960.94605   40  230 1923.00000 1974.98003  2.70%   103 1110s
 10305  6724 1950.93269   52  210 1923.00000 1974.98003  2.70%   103 1116s
 10321  6735 1944.21282   60  213 1923.00000 1974.98003  2.70%   103 1120s
 10339  6746 1936.64300   69  198 1923.00000 1974.98003  2.70%   103 1125s
 10348  6752 1933.19987   73  202 1923.00000 1974.98003  2.70%   103 1138s
 10350  6752 1924.68902   74  196 1923.00000 1974.98003  2.70%   103 1140s
 10368  6755 1925.16634   84  181 1923.00000 1974.98003  2.70%   103 1145s
 10384  6764 1973.32682   27  242 1923.00000 1974.98003  2.70%   104 1150s
 10402  6776 1959.08621   36  231 1923.00000 1974.98003  2.70%   104 1155s
 10424  6790 1951.81241   47  215 1923.00000 1974.98003  2.70%   104 1160s
 10448  6806 1933.82319   59  209 1923.00000 1974.98003  2.70%   104 1165s
 10472  6822 1929.54421   71  181 1923.00000 1974.98003  2.70%   104 1170s
 10499  6827 1970.89372   24  243 1923.00000 1974.98003  2.70%   104 1175s
 10517  6839 1963.59554   33  236 1923.00000 1974.98003  2.70%   104 1180s
 10533  6850 1950.61788   41  229 1923.00000 1974.98003  2.70%   105 1185s
 10556  6865 1938.57232   53  208 1923.00000 1974.98003  2.70%   105 1190s
 10577  6876     cutoff   63      1923.00000 1974.98003  2.70%   105 1195s
 10598  6882 1974.50734   26  248 1923.00000 1974.98003  2.70%   105 1200s
 10620  6897 1959.91244   37  213 1923.00000 1974.98003  2.70%   105 1205s
 10646  6914 1948.45716   50  202 1923.00000 1974.98003  2.70%   105 1210s
 10667  6928 1944.65709   61  200 1923.00000 1974.98003  2.70%   105 1215s
 10693  6946 1937.33115   74  179 1923.00000 1974.98003  2.70%   106 1220s
 10730  6949 1974.46131   23  235 1923.00000 1974.98003  2.70%   106 1225s
 10752  6964 1962.33454   34  218 1923.00000 1974.98003  2.70%   106 1230s
 10777  6981 1948.79927   46  204 1923.00000 1974.98003  2.70%   106 1235s
 10807  7001 1935.82658   61  196 1923.00000 1974.98003  2.70%   107 1240s
 10848  7020 1927.34463   82  171 1923.00000 1974.98003  2.70%   107 1245s
 10880  7022 1965.69729   30  240 1923.00000 1974.98003  2.70%   107 1250s
 10904  7038 1956.26859   42  222 1923.00000 1974.98003  2.70%   107 1255s
 10929  7055 1941.20635   54  211 1923.00000 1974.98003  2.70%   107 1260s
 10954  7069 1934.71767   67  207 1923.00000 1974.98003  2.70%   108 1265s
 11010  7067 1969.17883   27  227 1923.00000 1974.98003  2.70%   108 1270s
 11041  7088 1955.64775   43  225 1923.00000 1974.98003  2.70%   108 1275s
 11092  7122 1930.21843   68  184 1923.00000 1974.98003  2.70%   108 1280s
 11138  7132 1969.34132   27  238 1923.00000 1974.98003  2.70%   108 1285s
 11182  7162 1933.10757   49  202 1923.00000 1974.98003  2.70%   109 1290s
 11243  7181 1956.57392   38  225 1923.00000 1974.98003  2.70%   109 1295s
 11300  7217 1926.42432   70  182 1923.00000 1974.98003  2.70%   109 1300s
 11366  7248 1954.30952   39  218 1923.00000 1974.98003  2.70%   110 1305s
 11432  7292 1927.15749   67  190 1923.00000 1974.98003  2.70%   110 1310s
 11482  7312 1955.79252   37  229 1923.00000 1974.98003  2.70%   110 1315s
 11555  7350     cutoff   75      1923.00000 1974.98003  2.70%   110 1320s
 11616  7381 1950.82808   46  221 1923.00000 1974.98003  2.70%   111 1325s
 11674  7413 1924.70438   76  204 1923.00000 1974.98003  2.70%   111 1330s
 11734  7443 1939.09084   45  217 1923.00000 1974.98003  2.70%   111 1335s
 11805  7478 1964.31927   36  236 1923.00000 1974.98003  2.70%   112 1340s
 11884  7531 1937.50006   72  206 1923.00000 1974.98003  2.70%   112 1345s
 11946  7556 1972.54186   25  244 1923.00000 1974.98003  2.70%   112 1360s
 12019  7605 1940.02579   58  196 1923.00000 1974.98003  2.70%   113 1365s
 12107  7651 1948.33828   39  212 1923.00000 1974.98003  2.70%   113 1370s
 12200  7702 1934.36304   58  212 1923.00000 1974.98003  2.70%   113 1375s
 12295  7747 1971.92787   28  245 1923.00000 1974.98003  2.70%   113 1380s
 12348  7782 1941.91004   54  218 1923.00000 1974.98003  2.70%   113 1385s
 12415  7804 1956.23116   45  235 1923.00000 1974.98003  2.70%   113 1390s
 12521  7856 1969.94680   27  234 1923.00000 1974.98003  2.70%   113 1395s
 12589  7902 1933.98503   60  191 1923.00000 1974.98003  2.70%   114 1400s
 12703  7950 1970.99094   26  249 1923.00000 1974.98003  2.70%   113 1405s
 12789  7998 1952.78619   39  230 1923.00000 1974.98003  2.70%   113 1410s
 12843  8023 1956.19284   33  228 1923.00000 1974.98003  2.70%   113 1415s
 12911  8052 1955.84764   41  228 1923.00000 1974.98003  2.70%   113 1420s
 13000  8092 1957.53211   38  233 1923.00000 1974.98003  2.70%   113 1425s
 13089  8141 1937.70950   63  202 1923.00000 1974.98003  2.70%   113 1430s
 13182  8183 1963.59940   36  232 1923.00000 1974.98003  2.70%   113 1435s
 13270  8232 1957.92391   38  233 1923.00000 1974.98003  2.70%   113 1440s
 13331  8270     cutoff   64      1923.00000 1974.98003  2.70%   113 1445s
 13408  8309 1929.00301   77  201 1923.00000 1974.98003  2.70%   113 1450s
 13507  8354 1947.77273   51  217 1923.00000 1974.98003  2.70%   113 1455s
 13597  8399 1967.11834   26  257 1923.00000 1974.98003  2.70%   113 1460s
 13656  8438 1936.97240   56  197 1923.00000 1974.98003  2.70%   113 1465s
 13740  8472 1925.06012   47  204 1923.00000 1974.98003  2.70%   113 1470s
 13839  8517 1935.47876   52  198 1923.00000 1974.98003  2.70%   113 1475s
 13925  8552 1959.57455   33  232 1923.00000 1974.78724  2.69%   113 1480s
 13991  8587 1950.28754   42  216 1923.00000 1974.77241  2.69%   113 1485s
 14068  8627 1956.42211   38  222 1923.00000 1974.71316  2.69%   113 1490s
 14178  8682 1953.15069   37  238 1923.00000 1974.54291  2.68%   113 1495s
 14279  8731 1970.90693   27  244 1923.00000 1974.49729  2.68%   113 1500s
 14390  8796 1931.07982   79  208 1923.00000 1974.49090  2.68%   113 1505s
 14479  8837 1959.85713   37  231 1923.00000 1974.46027  2.68%   113 1510s
 14552  8856     cutoff   66      1923.00000 1974.46027  2.68%   113 1515s
 14650  8881 1956.72234   38  235 1923.00000 1974.43357  2.67%   113 1520s
 14726  8923 1959.24071   38  238 1923.00000 1974.43200  2.67%   113 1525s
 14805  8976 1927.45875   80  206 1923.00000 1974.43200  2.67%   113 1530s
 14894  9016 1960.80258   41  216 1923.00000 1974.33283  2.67%   113 1535s
 14959  9060 1929.35408   73  174 1923.00000 1974.33283  2.67%   114 1540s
 15075  9096 1932.32729   86  185 1923.00000 1974.33236  2.67%   113 1545s
 15169  9141 1960.11892   44  234 1923.00000 1974.32261  2.67%   113 1550s
 15258  9188 1930.00175   55  213 1923.00000 1974.29765  2.67%   113 1555s
 15345  9230 1968.22852   29  229 1923.00000 1974.23655  2.66%   113 1560s
 15430  9277 1936.67643   70  209 1923.00000 1974.22271  2.66%   113 1565s
 15505  9317 1941.31279   41  214 1923.00000 1974.16572  2.66%   113 1570s
 15563  9345 1955.55688   37  229 1923.00000 1974.16029  2.66%   113 1575s
 15630  9390 1933.58119   69  193 1923.00000 1974.16029  2.66%   113 1580s
 15726  9432 1965.79065   32  242 1923.00000 1974.09257  2.66%   113 1585s
 15818  9483 1942.92853   49  223 1923.00000 1974.08087  2.66%   113 1590s
 15907  9521 1934.42495   49  201 1923.00000 1973.99947  2.65%   113 1595s
 16004  9562 1953.81996   39  223 1923.00000 1973.98237  2.65%   113 1600s
 16088  9611 1925.03178   76  202 1923.00000 1973.92370  2.65%   113 1605s
 16170  9645 1960.08030   38  222 1923.00000 1973.88003  2.65%   113 1610s
